CustomerID,CompanyName,City,Country,OrderID,OrderDate,ProductName,Quantity,UnitPrice,TotalPrice,Month,Year
SPLIR,Split Rail Beer & Ale,Lander,Usa,10329,1996-10-15,Teatime Chocolate Biscuits,10.0,7.3,73.0,October,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10329,1996-10-15,Nord-Ost Matjeshering,8.0,20.7,165.6,October,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10329,1996-10-15,Côte de Blaye,20.0,210.8,4216.0,October,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10329,1996-10-15,Gnocchi di nonna Alice,12.0,30.4,364.8,October,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10330,1996-10-16,Gumbär Gummibärchen,50.0,24.9,1245.0,October,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10330,1996-10-16,Mozzarella di Giovanni,25.0,27.8,695.0,October,1996
BONAP,Bon app',Marseille,France,10331,1996-10-16,Tourtiere,15.0,5.9,88.5,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10332,1996-10-17,Carnarvon Tigers,40.0,50.0,2000.0,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10332,1996-10-17,Singaporean Hokkien Fried Mee,10.0,11.2,112.0,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10332,1996-10-17,Zaanse koeken,16.0,7.6,121.6,October,1996
WARTH,Wartian Herkku,Oulu,Finland,10333,1996-10-18,Tofu,10.0,18.6,186.0,October,1996
WARTH,Wartian Herkku,Oulu,Finland,10333,1996-10-18,Sir Rodney's Scones,10.0,8.0,80.0,October,1996
WARTH,Wartian Herkku,Oulu,Finland,10333,1996-10-18,Flotemysost,40.0,17.2,688.0,October,1996
VICTE,Victuailles en stock,Lyon,France,10334,1996-10-21,Filo Mix,8.0,5.6,44.8,October,1996
VICTE,Victuailles en stock,Lyon,France,10334,1996-10-21,Scottish Longbreads,10.0,10.0,100.0,October,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10335,1996-10-22,Chang,7.0,15.2,106.4,October,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10335,1996-10-22,Gorgonzola Telino,25.0,10.0,250.0,October,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10335,1996-10-22,Mascarpone Fabioli,6.0,25.6,153.6,October,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10335,1996-10-22,Manjimup Dried Apples,48.0,42.4,2035.2,October,1996
PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,10336,1996-10-23,Chef Anton's Cajun Seasoning,18.0,17.6,316.8,October,1996
FRANK,Frankenversand,München,Germany,10337,1996-10-24,Tunnbröd,40.0,7.2,288.0,October,1996
FRANK,Frankenversand,München,Germany,10337,1996-10-24,Gumbär Gummibärchen,24.0,24.9,597.6,October,1996
FRANK,Frankenversand,München,Germany,10337,1996-10-24,Inlagd Sill,20.0,15.2,304.0,October,1996
FRANK,Frankenversand,München,Germany,10337,1996-10-24,Gravad lax,28.0,20.8,582.4,October,1996
FRANK,Frankenversand,München,Germany,10337,1996-10-24,Mozzarella di Giovanni,25.0,27.8,695.0,October,1996
OLDWO,Old World Delicatessen,Anchorage,Usa,10338,1996-10-25,Alice Mutton,20.0,31.2,624.0,October,1996
OLDWO,Old World Delicatessen,Anchorage,Usa,10338,1996-10-25,Nord-Ost Matjeshering,15.0,20.7,310.5,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10339,1996-10-28,Chef Anton's Cajun Seasoning,10.0,17.6,176.0,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10339,1996-10-28,Alice Mutton,70.0,31.2,2184.0,October,1996
MEREP,Mere Paillarde,Montréal,Canada,10339,1996-10-28,Tarte au sucre,28.0,39.4,1103.2,October,1996
BONAP,Bon app',Marseille,France,10340,1996-10-29,Carnarvon Tigers,20.0,50.0,1000.0,October,1996
BONAP,Bon app',Marseille,France,10340,1996-10-29,Jack's New England Clam Chowder,12.0,7.7,92.4,October,1996
BONAP,Bon app',Marseille,France,10340,1996-10-29,Ipoh Coffee,40.0,36.8,1472.0,October,1996
SIMOB,Simons bistro,Kobenhavn,Denmark,10341,1996-10-29,Geitost,8.0,2.0,16.0,October,1996
SIMOB,Simons bistro,Kobenhavn,Denmark,10341,1996-10-29,Raclette Courdavault,9.0,44.0,396.0,October,1996
FRANK,Frankenversand,München,Germany,10342,1996-10-30,Chang,24.0,15.2,364.8,October,1996
FRANK,Frankenversand,München,Germany,10342,1996-10-30,Gorgonzola Telino,56.0,10.0,560.0,October,1996
FRANK,Frankenversand,München,Germany,10342,1996-10-30,Inlagd Sill,40.0,15.2,608.0,October,1996
FRANK,Frankenversand,München,Germany,10342,1996-10-30,Pâté chinois,40.0,19.2,768.0,October,1996
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10343,1996-10-31,Wimmers gute Semmelknödel,50.0,26.6,1330.0,October,1996
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10343,1996-10-31,Scottish Longbreads,4.0,10.0,40.0,October,1996
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10343,1996-10-31,Lakkalikööri,15.0,14.4,216.0,October,1996
WHITC,White Clover Markets,Seattle,Usa,10344,1996-11-01,Chef Anton's Cajun Seasoning,35.0,17.6,616.0,November,1996
WHITC,White Clover Markets,Seattle,Usa,10344,1996-11-01,Northwoods Cranberry Sauce,70.0,32.0,2240.0,November,1996
QUICK,QUICK-Stop,Cunewalde,Germany,10345,1996-11-04,Northwoods Cranberry Sauce,70.0,32.0,2240.0,November,1996
QUICK,QUICK-Stop,Cunewalde,Germany,10345,1996-11-04,Teatime Chocolate Biscuits,80.0,7.3,584.0,November,1996
QUICK,QUICK-Stop,Cunewalde,Germany,10345,1996-11-04,Singaporean Hokkien Fried Mee,9.0,11.2,100.8,November,1996
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10346,1996-11-05,Alice Mutton,36.0,31.2,1123.2,November,1996
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10346,1996-11-05,Gnocchi di nonna Alice,20.0,30.4,608.0,November,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10347,1996-11-06,NuNuCa Nuß-Nougat-Creme,10.0,11.2,112.0,November,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10347,1996-11-06,Chartreuse verte,50.0,14.4,720.0,November,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10347,1996-11-06,Boston Crab Meat,4.0,14.7,58.8,November,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10347,1996-11-06,Rhönbräu Klosterbier,6.0,6.2,37.2,November,1996
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10348,1996-11-07,Chai,15.0,14.4,216.0,November,1996
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10348,1996-11-07,Tunnbröd,25.0,7.2,180.0,November,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10349,1996-11-08,Tourtiere,24.0,5.9,141.6,November,1996
LAMAI,La maison d'Asie,Toulouse,France,10350,1996-11-11,Valkoinen suklaa,15.0,13.0,195.0,November,1996
LAMAI,La maison d'Asie,Toulouse,France,10350,1996-11-11,Gudbrandsdalsost,18.0,28.8,518.4,November,1996
ERNSH,Ernst Handel,Graz,Austria,10351,1996-11-11,Côte de Blaye,20.0,210.8,4216.0,November,1996
ERNSH,Ernst Handel,Graz,Austria,10351,1996-11-11,Jack's New England Clam Chowder,13.0,7.7,100.1,November,1996
ERNSH,Ernst Handel,Graz,Austria,10351,1996-11-11,Gula Malacca,77.0,15.5,1193.5,November,1996
ERNSH,Ernst Handel,Graz,Austria,10351,1996-11-11,Louisiana Fiery Hot Pepper Sauce,10.0,16.8,168.0,November,1996
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10352,1996-11-12,Guaraná Fantástica,10.0,3.6,36.0,November,1996
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10352,1996-11-12,Tourtiere,20.0,5.9,118.0,November,1996
PICCO,Piccolo und mehr,Salzburg,Austria,10353,1996-11-13,Queso Cabrales,12.0,16.8,201.6,November,1996
PICCO,Piccolo und mehr,Salzburg,Austria,10353,1996-11-13,Côte de Blaye,50.0,210.8,10540.0,November,1996
PERIC,Pericles Comidas clásicas,México D.F.,Mexico,10354,1996-11-14,Chai,12.0,14.4,172.8,November,1996
PERIC,Pericles Comidas clásicas,México D.F.,Mexico,10354,1996-11-14,Thüringer Rostbratwurst,4.0,99.0,396.0,November,1996
AROUT,Around the Horn,London,Uk,10355,1996-11-15,Guaraná Fantástica,25.0,3.6,90.0,November,1996
AROUT,Around the Horn,London,Uk,10355,1996-11-15,Ravioli Angelo,25.0,15.6,390.0,November,1996
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10356,1996-11-18,Gorgonzola Telino,30.0,10.0,300.0,November,1996
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10356,1996-11-18,Pâté chinois,12.0,19.2,230.4,November,1996
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10356,1996-11-18,Gudbrandsdalsost,20.0,28.8,576.0,November,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10357,1996-11-19,Ikura,30.0,24.8,744.0,November,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10357,1996-11-19,Gumbär Gummibärchen,16.0,24.9,398.4,November,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10357,1996-11-19,Camembert Pierrot,8.0,27.2,217.6,November,1996
LAMAI,La maison d'Asie,Toulouse,France,10358,1996-11-20,Guaraná Fantástica,10.0,3.6,36.0,November,1996
LAMAI,La maison d'Asie,Toulouse,France,10358,1996-11-20,Sasquatch Ale,10.0,11.2,112.0,November,1996
LAMAI,La maison d'Asie,Toulouse,France,10358,1996-11-20,Inlagd Sill,20.0,15.2,304.0,November,1996
SEVES,Seven Seas Imports,London,Uk,10359,1996-11-21,Pavlova,56.0,13.9,778.4,November,1996
SEVES,Seven Seas Imports,London,Uk,10359,1996-11-21,Gorgonzola Telino,70.0,10.0,700.0,November,1996
SEVES,Seven Seas Imports,London,Uk,10359,1996-11-21,Camembert Pierrot,80.0,27.2,2176.0,November,1996
BLONP,Blondesddsl pere et fils,Strasbourg,France,10360,1996-11-22,Rössle Sauerkraut,30.0,36.4,1092.0,November,1996
BLONP,Blondesddsl pere et fils,Strasbourg,France,10360,1996-11-22,Thüringer Rostbratwurst,35.0,99.0,3465.0,November,1996
BLONP,Blondesddsl pere et fils,Strasbourg,France,10360,1996-11-22,Côte de Blaye,10.0,210.8,2108.0,November,1996
BLONP,Blondesddsl pere et fils,Strasbourg,France,10360,1996-11-22,Maxilaku,35.0,16.0,560.0,November,1996
BLONP,Blondesddsl pere et fils,Strasbourg,France,10360,1996-11-22,Tourtiere,28.0,5.9,165.2,November,1996
QUICK,QUICK-Stop,Cunewalde,Germany,10361,1996-11-22,Chartreuse verte,54.0,14.4,777.6,November,1996
QUICK,QUICK-Stop,Cunewalde,Germany,10361,1996-11-22,Camembert Pierrot,55.0,27.2,1496.0,November,1996
BONAP,Bon app',Marseille,France,10362,1996-11-25,NuNuCa Nuß-Nougat-Creme,50.0,11.2,560.0,November,1996
BONAP,Bon app',Marseille,France,10362,1996-11-25,Manjimup Dried Apples,20.0,42.4,848.0,November,1996
BONAP,Bon app',Marseille,France,10362,1996-11-25,Tourtiere,24.0,5.9,141.6,November,1996
DRACD,Drachenblut Delikatessen,Aachen,Germany,10363,1996-11-26,Gorgonzola Telino,20.0,10.0,200.0,November,1996
DRACD,Drachenblut Delikatessen,Aachen,Germany,10363,1996-11-26,Rhönbräu Klosterbier,12.0,6.2,74.4,November,1996
DRACD,Drachenblut Delikatessen,Aachen,Germany,10363,1996-11-26,Lakkalikööri,12.0,14.4,172.8,November,1996
EASTC,Eastern Connection,London,Uk,10364,1996-11-26,Gudbrandsdalsost,30.0,28.8,864.0,November,1996
EASTC,Eastern Connection,London,Uk,10364,1996-11-26,Flotemysost,5.0,17.2,86.0,November,1996
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10365,1996-11-27,Queso Cabrales,24.0,16.8,403.2,November,1996
GALED,Galería del gastrónomo,Barcelona,Spain,10366,1996-11-28,Louisiana Fiery Hot Pepper Sauce,5.0,16.8,84.0,November,1996
GALED,Galería del gastrónomo,Barcelona,Spain,10366,1996-11-28,Original Frankfurter grüne Soße,5.0,10.4,52.0,November,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10367,1996-11-28,Sasquatch Ale,36.0,11.2,403.2,November,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10367,1996-11-28,Tourtiere,18.0,5.9,106.2,November,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10367,1996-11-28,Louisiana Fiery Hot Pepper Sauce,15.0,16.8,252.0,November,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10367,1996-11-28,Original Frankfurter grüne Soße,7.0,10.4,72.8,November,1996
ERNSH,Ernst Handel,Graz,Austria,10368,1996-11-29,Sir Rodney's Scones,5.0,8.0,40.0,November,1996
ERNSH,Ernst Handel,Graz,Austria,10368,1996-11-29,Rössle Sauerkraut,13.0,36.4,473.2,November,1996
ERNSH,Ernst Handel,Graz,Austria,10368,1996-11-29,Ravioli Angelo,25.0,15.6,390.0,November,1996
ERNSH,Ernst Handel,Graz,Austria,10368,1996-11-29,Wimmers gute Semmelknödel,35.0,26.6,931.0,November,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10369,1996-12-02,Thüringer Rostbratwurst,20.0,99.0,1980.0,December,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10369,1996-12-02,Gnocchi di nonna Alice,18.0,30.4,547.2,December,1996
CHOPS,Chop-suey Chinese,Bern,Switzerland,10370,1996-12-03,Chai,15.0,14.4,216.0,December,1996
CHOPS,Chop-suey Chinese,Bern,Switzerland,10370,1996-12-03,Wimmers gute Semmelknödel,30.0,26.6,798.0,December,1996
CHOPS,Chop-suey Chinese,Bern,Switzerland,10370,1996-12-03,Longlife Tofu,20.0,8.0,160.0,December,1996
LAMAI,La maison d'Asie,Toulouse,France,10371,1996-12-03,Inlagd Sill,6.0,15.2,91.2,December,1996
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10372,1996-12-04,Sir Rodney's Marmalade,12.0,64.8,777.6,December,1996
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10372,1996-12-04,Côte de Blaye,40.0,210.8,8432.0,December,1996
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10372,1996-12-04,Camembert Pierrot,70.0,27.2,1904.0,December,1996
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10372,1996-12-04,Mozzarella di Giovanni,42.0,27.8,1167.6,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10373,1996-12-05,Escargots de Bourgogne,80.0,10.6,848.0,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10373,1996-12-05,Flotemysost,50.0,17.2,860.0,December,1996
WOLZA,Wolski  Zajazd,Warszawa,Poland,10374,1996-12-05,Gorgonzola Telino,30.0,10.0,300.0,December,1996
WOLZA,Wolski  Zajazd,Warszawa,Poland,10374,1996-12-05,Escargots de Bourgogne,15.0,10.6,159.0,December,1996
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10375,1996-12-06,Tofu,15.0,18.6,279.0,December,1996
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10375,1996-12-06,Tourtiere,10.0,5.9,59.0,December,1996
MEREP,Mere Paillarde,Montréal,Canada,10376,1996-12-09,Gorgonzola Telino,42.0,10.0,420.0,December,1996
SEVES,Seven Seas Imports,London,Uk,10377,1996-12-09,Rössle Sauerkraut,20.0,36.4,728.0,December,1996
SEVES,Seven Seas Imports,London,Uk,10377,1996-12-09,Chartreuse verte,20.0,14.4,288.0,December,1996
FOLKO,Folk och fä HB,Bräcke,Sweden,10378,1996-12-10,Flotemysost,6.0,17.2,103.2,December,1996
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10379,1996-12-11,Jack's New England Clam Chowder,8.0,7.7,61.6,December,1996
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10379,1996-12-11,Vegie-spread,16.0,35.1,561.6,December,1996
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10379,1996-12-11,Louisiana Fiery Hot Pepper Sauce,20.0,16.8,336.0,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10380,1996-12-12,Nord-Ost Matjeshering,18.0,20.7,372.6,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10380,1996-12-12,Perth Pasties,20.0,26.2,524.0,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10380,1996-12-12,Camembert Pierrot,6.0,27.2,163.2,December,1996
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10380,1996-12-12,Outback Lager,30.0,12.0,360.0,December,1996
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10381,1996-12-12,Longlife Tofu,14.0,8.0,112.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10382,1996-12-13,Chef Anton's Gumbo Mix,32.0,17.0,544.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10382,1996-12-13,Carnarvon Tigers,9.0,50.0,450.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10382,1996-12-13,Thüringer Rostbratwurst,14.0,99.0,1386.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10382,1996-12-13,Geitost,60.0,2.0,120.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10382,1996-12-13,Longlife Tofu,50.0,8.0,400.0,December,1996
AROUT,Around the Horn,London,Uk,10383,1996-12-16,Konbu,20.0,4.8,96.0,December,1996
AROUT,Around the Horn,London,Uk,10383,1996-12-16,Valkoinen suklaa,15.0,13.0,195.0,December,1996
AROUT,Around the Horn,London,Uk,10383,1996-12-16,Gnocchi di nonna Alice,20.0,30.4,608.0,December,1996
BERGS,Berglunds snabbköp,Lulea,Sweden,10384,1996-12-16,Sir Rodney's Marmalade,28.0,64.8,1814.4,December,1996
BERGS,Berglunds snabbköp,Lulea,Sweden,10384,1996-12-16,Camembert Pierrot,15.0,27.2,408.0,December,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10385,1996-12-17,Uncle Bob's Organic Dried Pears,10.0,24.0,240.0,December,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10385,1996-12-17,Camembert Pierrot,20.0,27.2,544.0,December,1996
SPLIR,Split Rail Beer & Ale,Lander,Usa,10385,1996-12-17,Scottish Longbreads,8.0,10.0,80.0,December,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10386,1996-12-18,Guaraná Fantástica,15.0,3.6,54.0,December,1996
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10386,1996-12-18,Sasquatch Ale,10.0,11.2,112.0,December,1996
SANTG,Santé Gourmet,Stavern,Norway,10387,1996-12-18,Guaraná Fantástica,15.0,3.6,54.0,December,1996
SANTG,Santé Gourmet,Stavern,Norway,10387,1996-12-18,Rössle Sauerkraut,6.0,36.4,218.4,December,1996
SANTG,Santé Gourmet,Stavern,Norway,10387,1996-12-18,Raclette Courdavault,12.0,44.0,528.0,December,1996
SANTG,Santé Gourmet,Stavern,Norway,10387,1996-12-18,Flotemysost,15.0,17.2,258.0,December,1996
SEVES,Seven Seas Imports,London,Uk,10388,1996-12-19,Rogede sild,15.0,7.6,114.0,December,1996
SEVES,Seven Seas Imports,London,Uk,10388,1996-12-19,Filo Mix,20.0,5.6,112.0,December,1996
SEVES,Seven Seas Imports,London,Uk,10388,1996-12-19,Perth Pasties,40.0,26.2,1048.0,December,1996
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10389,1996-12-20,Ikura,16.0,24.8,396.8,December,1996
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10389,1996-12-20,Pâté chinois,15.0,19.2,288.0,December,1996
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10389,1996-12-20,Tarte au sucre,20.0,39.4,788.0,December,1996
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10389,1996-12-20,Outback Lager,30.0,12.0,360.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10390,1996-12-23,Gorgonzola Telino,60.0,10.0,600.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10390,1996-12-23,Steeleye Stout,40.0,14.4,576.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10390,1996-12-23,Spegesild,45.0,9.6,432.0,December,1996
ERNSH,Ernst Handel,Graz,Austria,10390,1996-12-23,Mozzarella di Giovanni,24.0,27.8,667.2,December,1996
DRACD,Drachenblut Delikatessen,Aachen,Germany,10391,1996-12-23,Konbu,18.0,4.8,86.4,December,1996
PICCO,Piccolo und mehr,Salzburg,Austria,10392,1996-12-24,Gudbrandsdalsost,50.0,28.8,1440.0,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10393,1996-12-25,Chang,25.0,15.2,380.0,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10393,1996-12-25,Tofu,42.0,18.6,781.2,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10393,1996-12-25,NuNuCa Nuß-Nougat-Creme,7.0,11.2,78.4,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10393,1996-12-25,Gumbär Gummibärchen,70.0,24.9,1743.0,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10393,1996-12-25,Gorgonzola Telino,32.0,10.0,320.0,December,1996
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10394,1996-12-25,Konbu,10.0,4.8,48.0,December,1996
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10394,1996-12-25,Tarte au sucre,10.0,39.4,394.0,December,1996
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10395,1996-12-26,Spegesild,28.0,9.6,268.8,December,1996
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10395,1996-12-26,Perth Pasties,70.0,26.2,1834.0,December,1996
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10395,1996-12-26,Gudbrandsdalsost,8.0,28.8,230.4,December,1996
FRANK,Frankenversand,München,Germany,10396,1996-12-27,Tunnbröd,40.0,7.2,288.0,December,1996
FRANK,Frankenversand,München,Germany,10396,1996-12-27,Flotemysost,60.0,17.2,1032.0,December,1996
FRANK,Frankenversand,München,Germany,10396,1996-12-27,Mozzarella di Giovanni,21.0,27.8,583.8,December,1996
PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,10397,1996-12-27,Sir Rodney's Scones,10.0,8.0,80.0,December,1996
PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,10397,1996-12-27,Manjimup Dried Apples,18.0,42.4,763.2,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10398,1996-12-30,Steeleye Stout,30.0,14.4,432.0,December,1996
SAVEA,Save-a-lot Markets,Boise,Usa,10398,1996-12-30,Pâté chinois,120.0,19.2,2304.0,December,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10399,1996-12-31,Scottish Longbreads,60.0,10.0,600.0,December,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10399,1996-12-31,Flotemysost,30.0,17.2,516.0,December,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10399,1996-12-31,Lakkalikööri,35.0,14.4,504.0,December,1996
VAFFE,Vaffeljernet,Arhus,Denmark,10399,1996-12-31,Original Frankfurter grüne Soße,14.0,10.4,145.6,December,1996
EASTC,Eastern Connection,London,Uk,10400,1997-01-01,Thüringer Rostbratwurst,21.0,99.0,2079.0,January,1997
EASTC,Eastern Connection,London,Uk,10400,1997-01-01,Steeleye Stout,35.0,14.4,504.0,January,1997
EASTC,Eastern Connection,London,Uk,10400,1997-01-01,Maxilaku,30.0,16.0,480.0,January,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10401,1997-01-01,Nord-Ost Matjeshering,18.0,20.7,372.6,January,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10401,1997-01-01,Gnocchi di nonna Alice,70.0,30.4,2128.0,January,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10401,1997-01-01,Louisiana Fiery Hot Pepper Sauce,20.0,16.8,336.0,January,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10401,1997-01-01,Flotemysost,60.0,17.2,1032.0,January,1997
ERNSH,Ernst Handel,Graz,Austria,10402,1997-01-02,Tunnbröd,60.0,7.2,432.0,January,1997
ERNSH,Ernst Handel,Graz,Austria,10402,1997-01-02,Vegie-spread,65.0,35.1,2281.5,January,1997
ERNSH,Ernst Handel,Graz,Austria,10403,1997-01-03,Pavlova,21.0,13.9,291.9,January,1997
ERNSH,Ernst Handel,Graz,Austria,10403,1997-01-03,Chocolade,70.0,10.2,714.0,January,1997
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10404,1997-01-03,Gumbär Gummibärchen,30.0,24.9,747.0,January,1997
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10404,1997-01-03,Singaporean Hokkien Fried Mee,40.0,11.2,448.0,January,1997
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10404,1997-01-03,Maxilaku,30.0,16.0,480.0,January,1997
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10405,1997-01-06,Aniseed Syrup,50.0,8.0,400.0,January,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10406,1997-01-07,Chai,10.0,14.4,144.0,January,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10406,1997-01-07,Sir Rodney's Scones,30.0,8.0,240.0,January,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10406,1997-01-07,Rössle Sauerkraut,42.0,36.4,1528.8,January,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10406,1997-01-07,Inlagd Sill,5.0,15.2,76.0,January,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10406,1997-01-07,Boston Crab Meat,2.0,14.7,29.4,January,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10407,1997-01-07,Queso Cabrales,30.0,16.8,504.0,January,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10407,1997-01-07,Gudbrandsdalsost,15.0,28.8,432.0,January,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10407,1997-01-07,Flotemysost,15.0,17.2,258.0,January,1997
FOLIG,Folies gourmandes,Lille,France,10408,1997-01-08,Gravad lax,10.0,20.8,208.0,January,1997
FOLIG,Folies gourmandes,Lille,France,10408,1997-01-08,Tourtiere,6.0,5.9,35.4,January,1997
FOLIG,Folies gourmandes,Lille,France,10408,1997-01-08,Tarte au sucre,35.0,39.4,1379.0,January,1997
