CustomerID;CompanyName;City;Country;OrderID;OrderDate;ProductName;Quantity;UnitPrice;TotalPrice
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10328;1996-10-14 00:00:00.000;Raclette Courdavault;9;44,00;396,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10328;1996-10-14 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;40;16,80;672,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10328;1996-10-14 00:00:00.000;Scottish Longbreads;10;10,00;100,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10329;1996-10-15 00:00:00.000;Teatime Chocolate Biscuits;10;7,30;73,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10329;1996-10-15 00:00:00.000;Nord-Ost Matjeshering;8;20,70;165,60
SPLIR;Split Rail Beer & Ale;Lander;USA;10329;1996-10-15 00:00:00.000;Côte de Blaye;20;210,80;4216,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10329;1996-10-15 00:00:00.000;Gnocchi di nonna Alice;12;30,40;364,80
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10330;1996-10-16 00:00:00.000;Gumbär Gummibärchen;50;24,90;1245,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10330;1996-10-16 00:00:00.000;Mozzarella di Giovanni;25;27,80;695,00
BONAP;Bon app';Marseille;France;10331;1996-10-16 00:00:00.000;Tourtiere;15;5,90;88,50
MEREP;Mere Paillarde;Montréal;Canada;10332;1996-10-17 00:00:00.000;Carnarvon Tigers;40;50,00;2000,00
MEREP;Mere Paillarde;Montréal;Canada;10332;1996-10-17 00:00:00.000;Singaporean Hokkien Fried Mee;10;11,20;112,00
MEREP;Mere Paillarde;Montréal;Canada;10332;1996-10-17 00:00:00.000;Zaanse koeken;16;7,60;121,60
WARTH;Wartian Herkku;Oulu;Finland;10333;1996-10-18 00:00:00.000;Tofu;10;18,60;186,00
WARTH;Wartian Herkku;Oulu;Finland;10333;1996-10-18 00:00:00.000;Sir Rodney's Scones;10;8,00;80,00
WARTH;Wartian Herkku;Oulu;Finland;10333;1996-10-18 00:00:00.000;Flotemysost;40;17,20;688,00
VICTE;Victuailles en stock;Lyon;France;10334;1996-10-21 00:00:00.000;Filo Mix;8;5,60;44,80
VICTE;Victuailles en stock;Lyon;France;10334;1996-10-21 00:00:00.000;Scottish Longbreads;10;10,00;100,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10335;1996-10-22 00:00:00.000;Chang;7;15,20;106,40
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10335;1996-10-22 00:00:00.000;Gorgonzola Telino;25;10,00;250,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10335;1996-10-22 00:00:00.000;Mascarpone Fabioli;6;25,60;153,60
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10335;1996-10-22 00:00:00.000;Manjimup Dried Apples;48;42,40;2035,20
PRINI;Princesa Isabel Vinhos;Lisboa;Portugal;10336;1996-10-23 00:00:00.000;Chef Anton's Cajun Seasoning;18;17,60;316,80
FRANK;Frankenversand;München;Germany;10337;1996-10-24 00:00:00.000;Tunnbröd;40;7,20;288,00
FRANK;Frankenversand;München;Germany;10337;1996-10-24 00:00:00.000;Gumbär Gummibärchen;24;24,90;597,60
FRANK;Frankenversand;München;Germany;10337;1996-10-24 00:00:00.000;Inlagd Sill;20;15,20;304,00
FRANK;Frankenversand;München;Germany;10337;1996-10-24 00:00:00.000;Gravad lax;28;20,80;582,40
FRANK;Frankenversand;München;Germany;10337;1996-10-24 00:00:00.000;Mozzarella di Giovanni;25;27,80;695,00
OLDWO;Old World Delicatessen;Anchorage;USA;10338;1996-10-25 00:00:00.000;Alice Mutton;20;31,20;624,00
OLDWO;Old World Delicatessen;Anchorage;USA;10338;1996-10-25 00:00:00.000;Nord-Ost Matjeshering;15;20,70;310,50
MEREP;Mere Paillarde;Montréal;Canada;10339;1996-10-28 00:00:00.000;Chef Anton's Cajun Seasoning;10;17,60;176,00
MEREP;Mere Paillarde;Montréal;Canada;10339;1996-10-28 00:00:00.000;Alice Mutton;70;31,20;2184,00
MEREP;Mere Paillarde;Montréal;Canada;10339;1996-10-28 00:00:00.000;Tarte au sucre;28;39,40;1103,20
BONAP;Bon app';Marseille;France;10340;1996-10-29 00:00:00.000;Carnarvon Tigers;20;50,00;1000,00
BONAP;Bon app';Marseille;France;10340;1996-10-29 00:00:00.000;Jack's New England Clam Chowder;12;7,70;92,40
BONAP;Bon app';Marseille;France;10340;1996-10-29 00:00:00.000;Ipoh Coffee;40;36,80;1472,00
SIMOB;Simons bistro;Kobenhavn;Denmark;10341;1996-10-29 00:00:00.000;Geitost;8;2,00;16,00
SIMOB;Simons bistro;Kobenhavn;Denmark;10341;1996-10-29 00:00:00.000;Raclette Courdavault;9;44,00;396,00
FRANK;Frankenversand;München;Germany;10342;1996-10-30 00:00:00.000;Chang;24;15,20;364,80
FRANK;Frankenversand;München;Germany;10342;1996-10-30 00:00:00.000;Gorgonzola Telino;56;10,00;560,00
FRANK;Frankenversand;München;Germany;10342;1996-10-30 00:00:00.000;Inlagd Sill;40;15,20;608,00
FRANK;Frankenversand;München;Germany;10342;1996-10-30 00:00:00.000;Pâté chinois;40;19,20;768,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10343;1996-10-31 00:00:00.000;Wimmers gute Semmelknödel;50;26,60;1330,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10343;1996-10-31 00:00:00.000;Scottish Longbreads;4;10,00;40,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10343;1996-10-31 00:00:00.000;Lakkalikööri;15;14,40;216,00
WHITC;White Clover Markets;Seattle;USA;10344;1996-11-01 00:00:00.000;Chef Anton's Cajun Seasoning;35;17,60;616,00
WHITC;White Clover Markets;Seattle;USA;10344;1996-11-01 00:00:00.000;Northwoods Cranberry Sauce;70;32,00;2240,00
QUICK;QUICK-Stop;Cunewalde;Germany;10345;1996-11-04 00:00:00.000;Northwoods Cranberry Sauce;70;32,00;2240,00
QUICK;QUICK-Stop;Cunewalde;Germany;10345;1996-11-04 00:00:00.000;Teatime Chocolate Biscuits;80;7,30;584,00
QUICK;QUICK-Stop;Cunewalde;Germany;10345;1996-11-04 00:00:00.000;Singaporean Hokkien Fried Mee;9;11,20;100,80
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10346;1996-11-05 00:00:00.000;Alice Mutton;36;31,20;1123,20
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10346;1996-11-05 00:00:00.000;Gnocchi di nonna Alice;20;30,40;608,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10347;1996-11-06 00:00:00.000;NuNuCa Nuß-Nougat-Creme;10;11,20;112,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10347;1996-11-06 00:00:00.000;Chartreuse verte;50;14,40;720,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10347;1996-11-06 00:00:00.000;Boston Crab Meat;4;14,70;58,80
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10347;1996-11-06 00:00:00.000;Rhönbräu Klosterbier;6;6,20;37,20
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10348;1996-11-07 00:00:00.000;Chai;15;14,40;216,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10348;1996-11-07 00:00:00.000;Tunnbröd;25;7,20;180,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10349;1996-11-08 00:00:00.000;Tourtiere;24;5,90;141,60
LAMAI;La maison d'Asie;Toulouse;France;10350;1996-11-11 00:00:00.000;Valkoinen suklaa;15;13,00;195,00
LAMAI;La maison d'Asie;Toulouse;France;10350;1996-11-11 00:00:00.000;Gudbrandsdalsost;18;28,80;518,40
ERNSH;Ernst Handel;Graz;Austria;10351;1996-11-11 00:00:00.000;Côte de Blaye;20;210,80;4216,00
ERNSH;Ernst Handel;Graz;Austria;10351;1996-11-11 00:00:00.000;Jack's New England Clam Chowder;13;7,70;100,10
ERNSH;Ernst Handel;Graz;Austria;10351;1996-11-11 00:00:00.000;Gula Malacca;77;15,50;1193,50
ERNSH;Ernst Handel;Graz;Austria;10351;1996-11-11 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;10;16,80;168,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10352;1996-11-12 00:00:00.000;Guaraná Fantástica;10;3,60;36,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10352;1996-11-12 00:00:00.000;Tourtiere;20;5,90;118,00
PICCO;Piccolo und mehr;Salzburg;Austria;10353;1996-11-13 00:00:00.000;Queso Cabrales;12;16,80;201,60
PICCO;Piccolo und mehr;Salzburg;Austria;10353;1996-11-13 00:00:00.000;Côte de Blaye;50;210,80;10540,00
PERIC;Pericles Comidas clásicas;México D.F.;Mexico;10354;1996-11-14 00:00:00.000;Chai;12;14,40;172,80
PERIC;Pericles Comidas clásicas;México D.F.;Mexico;10354;1996-11-14 00:00:00.000;Thüringer Rostbratwurst;4;99,00;396,00
AROUT;Around the Horn;London;UK;10355;1996-11-15 00:00:00.000;Guaraná Fantástica;25;3,60;90,00
AROUT;Around the Horn;London;UK;10355;1996-11-15 00:00:00.000;Ravioli Angelo;25;15,60;390,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10356;1996-11-18 00:00:00.000;Gorgonzola Telino;30;10,00;300,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10356;1996-11-18 00:00:00.000;Pâté chinois;12;19,20;230,40
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10356;1996-11-18 00:00:00.000;Gudbrandsdalsost;20;28,80;576,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10357;1996-11-19 00:00:00.000;Ikura;30;24,80;744,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10357;1996-11-19 00:00:00.000;Gumbär Gummibärchen;16;24,90;398,40
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10357;1996-11-19 00:00:00.000;Camembert Pierrot;8;27,20;217,60
LAMAI;La maison d'Asie;Toulouse;France;10358;1996-11-20 00:00:00.000;Guaraná Fantástica;10;3,60;36,00
LAMAI;La maison d'Asie;Toulouse;France;10358;1996-11-20 00:00:00.000;Sasquatch Ale;10;11,20;112,00
LAMAI;La maison d'Asie;Toulouse;France;10358;1996-11-20 00:00:00.000;Inlagd Sill;20;15,20;304,00
SEVES;Seven Seas Imports;London;UK;10359;1996-11-21 00:00:00.000;Pavlova;56;13,90;778,40
SEVES;Seven Seas Imports;London;UK;10359;1996-11-21 00:00:00.000;Gorgonzola Telino;70;10,00;700,00
SEVES;Seven Seas Imports;London;UK;10359;1996-11-21 00:00:00.000;Camembert Pierrot;80;27,20;2176,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10360;1996-11-22 00:00:00.000;Rössle Sauerkraut;30;36,40;1092,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10360;1996-11-22 00:00:00.000;Thüringer Rostbratwurst;35;99,00;3465,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10360;1996-11-22 00:00:00.000;Côte de Blaye;10;210,80;2108,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10360;1996-11-22 00:00:00.000;Maxilaku;35;16,00;560,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10360;1996-11-22 00:00:00.000;Tourtiere;28;5,90;165,20
QUICK;QUICK-Stop;Cunewalde;Germany;10361;1996-11-22 00:00:00.000;Chartreuse verte;54;14,40;777,60
QUICK;QUICK-Stop;Cunewalde;Germany;10361;1996-11-22 00:00:00.000;Camembert Pierrot;55;27,20;1496,00
BONAP;Bon app';Marseille;France;10362;1996-11-25 00:00:00.000;NuNuCa Nuß-Nougat-Creme;50;11,20;560,00
BONAP;Bon app';Marseille;France;10362;1996-11-25 00:00:00.000;Manjimup Dried Apples;20;42,40;848,00
BONAP;Bon app';Marseille;France;10362;1996-11-25 00:00:00.000;Tourtiere;24;5,90;141,60
DRACD;Drachenblut Delikatessen;Aachen;Germany;10363;1996-11-26 00:00:00.000;Gorgonzola Telino;20;10,00;200,00
DRACD;Drachenblut Delikatessen;Aachen;Germany;10363;1996-11-26 00:00:00.000;Rhönbräu Klosterbier;12;6,20;74,40
DRACD;Drachenblut Delikatessen;Aachen;Germany;10363;1996-11-26 00:00:00.000;Lakkalikööri;12;14,40;172,80
EASTC;Eastern Connection;London;UK;10364;1996-11-26 00:00:00.000;Gudbrandsdalsost;30;28,80;864,00
EASTC;Eastern Connection;London;UK;10364;1996-11-26 00:00:00.000;Flotemysost;5;17,20;86,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10365;1996-11-27 00:00:00.000;Queso Cabrales;24;16,80;403,20
GALED;Galería del gastrónomo;Barcelona;Spain;10366;1996-11-28 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;5;16,80;84,00
GALED;Galería del gastrónomo;Barcelona;Spain;10366;1996-11-28 00:00:00.000;Original Frankfurter grüne Soße;5;10,40;52,00
VAFFE;Vaffeljernet;Arhus;Denmark;10367;1996-11-28 00:00:00.000;Sasquatch Ale;36;11,20;403,20
VAFFE;Vaffeljernet;Arhus;Denmark;10367;1996-11-28 00:00:00.000;Tourtiere;18;5,90;106,20
VAFFE;Vaffeljernet;Arhus;Denmark;10367;1996-11-28 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;15;16,80;252,00
VAFFE;Vaffeljernet;Arhus;Denmark;10367;1996-11-28 00:00:00.000;Original Frankfurter grüne Soße;7;10,40;72,80
ERNSH;Ernst Handel;Graz;Austria;10368;1996-11-29 00:00:00.000;Sir Rodney's Scones;5;8,00;40,00
ERNSH;Ernst Handel;Graz;Austria;10368;1996-11-29 00:00:00.000;Rössle Sauerkraut;13;36,40;473,20
ERNSH;Ernst Handel;Graz;Austria;10368;1996-11-29 00:00:00.000;Ravioli Angelo;25;15,60;390,00
ERNSH;Ernst Handel;Graz;Austria;10368;1996-11-29 00:00:00.000;Wimmers gute Semmelknödel;35;26,60;931,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10369;1996-12-02 00:00:00.000;Thüringer Rostbratwurst;20;99,00;1980,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10369;1996-12-02 00:00:00.000;Gnocchi di nonna Alice;18;30,40;547,20
CHOPS;Chop-suey Chinese;Bern;Switzerland;10370;1996-12-03 00:00:00.000;Chai;15;14,40;216,00
CHOPS;Chop-suey Chinese;Bern;Switzerland;10370;1996-12-03 00:00:00.000;Wimmers gute Semmelknödel;30;26,60;798,00
CHOPS;Chop-suey Chinese;Bern;Switzerland;10370;1996-12-03 00:00:00.000;Longlife Tofu;20;8,00;160,00
LAMAI;La maison d'Asie;Toulouse;France;10371;1996-12-03 00:00:00.000;Inlagd Sill;6;15,20;91,20
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10372;1996-12-04 00:00:00.000;Sir Rodney's Marmalade;12;64,80;777,60
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10372;1996-12-04 00:00:00.000;Côte de Blaye;40;210,80;8432,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10372;1996-12-04 00:00:00.000;Camembert Pierrot;70;27,20;1904,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10372;1996-12-04 00:00:00.000;Mozzarella di Giovanni;42;27,80;1167,60
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10373;1996-12-05 00:00:00.000;Escargots de Bourgogne;80;10,60;848,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10373;1996-12-05 00:00:00.000;Flotemysost;50;17,20;860,00
WOLZA;Wolski  Zajazd;Warszawa;Poland;10374;1996-12-05 00:00:00.000;Gorgonzola Telino;30;10,00;300,00
WOLZA;Wolski  Zajazd;Warszawa;Poland;10374;1996-12-05 00:00:00.000;Escargots de Bourgogne;15;10,60;159,00
HUNGC;Hungry Coyote Import Store;Elgin;USA;10375;1996-12-06 00:00:00.000;Tofu;15;18,60;279,00
HUNGC;Hungry Coyote Import Store;Elgin;USA;10375;1996-12-06 00:00:00.000;Tourtiere;10;5,90;59,00
MEREP;Mere Paillarde;Montréal;Canada;10376;1996-12-09 00:00:00.000;Gorgonzola Telino;42;10,00;420,00
SEVES;Seven Seas Imports;London;UK;10377;1996-12-09 00:00:00.000;Rössle Sauerkraut;20;36,40;728,00
SEVES;Seven Seas Imports;London;UK;10377;1996-12-09 00:00:00.000;Chartreuse verte;20;14,40;288,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10378;1996-12-10 00:00:00.000;Flotemysost;6;17,20;103,20
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10379;1996-12-11 00:00:00.000;Jack's New England Clam Chowder;8;7,70;61,60
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10379;1996-12-11 00:00:00.000;Vegie-spread;16;35,10;561,60
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10379;1996-12-11 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;20;16,80;336,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10380;1996-12-12 00:00:00.000;Nord-Ost Matjeshering;18;20,70;372,60
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10380;1996-12-12 00:00:00.000;Perth Pasties;20;26,20;524,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10380;1996-12-12 00:00:00.000;Camembert Pierrot;6;27,20;163,20
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10380;1996-12-12 00:00:00.000;Outback Lager;30;12,00;360,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10381;1996-12-12 00:00:00.000;Longlife Tofu;14;8,00;112,00
ERNSH;Ernst Handel;Graz;Austria;10382;1996-12-13 00:00:00.000;Chef Anton's Gumbo Mix;32;17,00;544,00
ERNSH;Ernst Handel;Graz;Austria;10382;1996-12-13 00:00:00.000;Carnarvon Tigers;9;50,00;450,00
ERNSH;Ernst Handel;Graz;Austria;10382;1996-12-13 00:00:00.000;Thüringer Rostbratwurst;14;99,00;1386,00
ERNSH;Ernst Handel;Graz;Austria;10382;1996-12-13 00:00:00.000;Geitost;60;2,00;120,00
ERNSH;Ernst Handel;Graz;Austria;10382;1996-12-13 00:00:00.000;Longlife Tofu;50;8,00;400,00
AROUT;Around the Horn;London;UK;10383;1996-12-16 00:00:00.000;Konbu;20;4,80;96,00
AROUT;Around the Horn;London;UK;10383;1996-12-16 00:00:00.000;Valkoinen suklaa;15;13,00;195,00
AROUT;Around the Horn;London;UK;10383;1996-12-16 00:00:00.000;Gnocchi di nonna Alice;20;30,40;608,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10384;1996-12-16 00:00:00.000;Sir Rodney's Marmalade;28;64,80;1814,40
BERGS;Berglunds snabbköp;Lulea;Sweden;10384;1996-12-16 00:00:00.000;Camembert Pierrot;15;27,20;408,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10385;1996-12-17 00:00:00.000;Uncle Bob's Organic Dried Pears;10;24,00;240,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10385;1996-12-17 00:00:00.000;Camembert Pierrot;20;27,20;544,00
SPLIR;Split Rail Beer & Ale;Lander;USA;10385;1996-12-17 00:00:00.000;Scottish Longbreads;8;10,00;80,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10386;1996-12-18 00:00:00.000;Guaraná Fantástica;15;3,60;54,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10386;1996-12-18 00:00:00.000;Sasquatch Ale;10;11,20;112,00
SANTG;Santé Gourmet;Stavern;Norway;10387;1996-12-18 00:00:00.000;Guaraná Fantástica;15;3,60;54,00
SANTG;Santé Gourmet;Stavern;Norway;10387;1996-12-18 00:00:00.000;Rössle Sauerkraut;6;36,40;218,40
SANTG;Santé Gourmet;Stavern;Norway;10387;1996-12-18 00:00:00.000;Raclette Courdavault;12;44,00;528,00
SANTG;Santé Gourmet;Stavern;Norway;10387;1996-12-18 00:00:00.000;Flotemysost;15;17,20;258,00
SEVES;Seven Seas Imports;London;UK;10388;1996-12-19 00:00:00.000;Rogede sild;15;7,60;114,00
SEVES;Seven Seas Imports;London;UK;10388;1996-12-19 00:00:00.000;Filo Mix;20;5,60;112,00
SEVES;Seven Seas Imports;London;UK;10388;1996-12-19 00:00:00.000;Perth Pasties;40;26,20;1048,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10389;1996-12-20 00:00:00.000;Ikura;16;24,80;396,80
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10389;1996-12-20 00:00:00.000;Pâté chinois;15;19,20;288,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10389;1996-12-20 00:00:00.000;Tarte au sucre;20;39,40;788,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10389;1996-12-20 00:00:00.000;Outback Lager;30;12,00;360,00
ERNSH;Ernst Handel;Graz;Austria;10390;1996-12-23 00:00:00.000;Gorgonzola Telino;60;10,00;600,00
ERNSH;Ernst Handel;Graz;Austria;10390;1996-12-23 00:00:00.000;Steeleye Stout;40;14,40;576,00
ERNSH;Ernst Handel;Graz;Austria;10390;1996-12-23 00:00:00.000;Spegesild;45;9,60;432,00
ERNSH;Ernst Handel;Graz;Austria;10390;1996-12-23 00:00:00.000;Mozzarella di Giovanni;24;27,80;667,20
DRACD;Drachenblut Delikatessen;Aachen;Germany;10391;1996-12-23 00:00:00.000;Konbu;18;4,80;86,40
PICCO;Piccolo und mehr;Salzburg;Austria;10392;1996-12-24 00:00:00.000;Gudbrandsdalsost;50;28,80;1440,00
SAVEA;Save-a-lot Markets;Boise;USA;10393;1996-12-25 00:00:00.000;Chang;25;15,20;380,00
SAVEA;Save-a-lot Markets;Boise;USA;10393;1996-12-25 00:00:00.000;Tofu;42;18,60;781,20
SAVEA;Save-a-lot Markets;Boise;USA;10393;1996-12-25 00:00:00.000;NuNuCa Nuß-Nougat-Creme;7;11,20;78,40
SAVEA;Save-a-lot Markets;Boise;USA;10393;1996-12-25 00:00:00.000;Gumbär Gummibärchen;70;24,90;1743,00
SAVEA;Save-a-lot Markets;Boise;USA;10393;1996-12-25 00:00:00.000;Gorgonzola Telino;32;10,00;320,00
HUNGC;Hungry Coyote Import Store;Elgin;USA;10394;1996-12-25 00:00:00.000;Konbu;10;4,80;48,00
HUNGC;Hungry Coyote Import Store;Elgin;USA;10394;1996-12-25 00:00:00.000;Tarte au sucre;10;39,40;394,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10395;1996-12-26 00:00:00.000;Spegesild;28;9,60;268,80
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10395;1996-12-26 00:00:00.000;Perth Pasties;70;26,20;1834,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10395;1996-12-26 00:00:00.000;Gudbrandsdalsost;8;28,80;230,40
FRANK;Frankenversand;München;Germany;10396;1996-12-27 00:00:00.000;Tunnbröd;40;7,20;288,00
FRANK;Frankenversand;München;Germany;10396;1996-12-27 00:00:00.000;Flotemysost;60;17,20;1032,00
FRANK;Frankenversand;München;Germany;10396;1996-12-27 00:00:00.000;Mozzarella di Giovanni;21;27,80;583,80
PRINI;Princesa Isabel Vinhos;Lisboa;Portugal;10397;1996-12-27 00:00:00.000;Sir Rodney's Scones;10;8,00;80,00
PRINI;Princesa Isabel Vinhos;Lisboa;Portugal;10397;1996-12-27 00:00:00.000;Manjimup Dried Apples;18;42,40;763,20
SAVEA;Save-a-lot Markets;Boise;USA;10398;1996-12-30 00:00:00.000;Steeleye Stout;30;14,40;432,00
SAVEA;Save-a-lot Markets;Boise;USA;10398;1996-12-30 00:00:00.000;Pâté chinois;120;19,20;2304,00
VAFFE;Vaffeljernet;Arhus;Denmark;10399;1996-12-31 00:00:00.000;Scottish Longbreads;60;10,00;600,00
VAFFE;Vaffeljernet;Arhus;Denmark;10399;1996-12-31 00:00:00.000;Flotemysost;30;17,20;516,00
VAFFE;Vaffeljernet;Arhus;Denmark;10399;1996-12-31 00:00:00.000;Lakkalikööri;35;14,40;504,00
VAFFE;Vaffeljernet;Arhus;Denmark;10399;1996-12-31 00:00:00.000;Original Frankfurter grüne Soße;14;10,40;145,60
EASTC;Eastern Connection;London;UK;10400;1997-01-01 00:00:00.000;Thüringer Rostbratwurst;21;99,00;2079,00
EASTC;Eastern Connection;London;UK;10400;1997-01-01 00:00:00.000;Steeleye Stout;35;14,40;504,00
EASTC;Eastern Connection;London;UK;10400;1997-01-01 00:00:00.000;Maxilaku;30;16,00;480,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10401;1997-01-01 00:00:00.000;Nord-Ost Matjeshering;18;20,70;372,60
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10401;1997-01-01 00:00:00.000;Gnocchi di nonna Alice;70;30,40;2128,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10401;1997-01-01 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;20;16,80;336,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10401;1997-01-01 00:00:00.000;Flotemysost;60;17,20;1032,00
ERNSH;Ernst Handel;Graz;Austria;10402;1997-01-02 00:00:00.000;Tunnbröd;60;7,20;432,00
ERNSH;Ernst Handel;Graz;Austria;10402;1997-01-02 00:00:00.000;Vegie-spread;65;35,10;2281,50
ERNSH;Ernst Handel;Graz;Austria;10403;1997-01-03 00:00:00.000;Pavlova;21;13,90;291,90
ERNSH;Ernst Handel;Graz;Austria;10403;1997-01-03 00:00:00.000;Chocolade;70;10,20;714,00
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10404;1997-01-03 00:00:00.000;Gumbär Gummibärchen;30;24,90;747,00
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10404;1997-01-03 00:00:00.000;Singaporean Hokkien Fried Mee;40;11,20;448,00
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10404;1997-01-03 00:00:00.000;Maxilaku;30;16,00;480,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10405;1997-01-06 00:00:00.000;Aniseed Syrup;50;8,00;400,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10406;1997-01-07 00:00:00.000;Chai;10;14,40;144,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10406;1997-01-07 00:00:00.000;Sir Rodney's Scones;30;8,00;240,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10406;1997-01-07 00:00:00.000;Rössle Sauerkraut;42;36,40;1528,80
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10406;1997-01-07 00:00:00.000;Inlagd Sill;5;15,20;76,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10406;1997-01-07 00:00:00.000;Boston Crab Meat;2;14,70;29,40
OTTIK;Ottilies Käseladen;Köln;Germany;10407;1997-01-07 00:00:00.000;Queso Cabrales;30;16,80;504,00
OTTIK;Ottilies Käseladen;Köln;Germany;10407;1997-01-07 00:00:00.000;Gudbrandsdalsost;15;28,80;432,00
